Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	REACTOME_SIGNALING_BY_RHO_GTPASES	447	56	9.648189600175529e-20	8.845781831760931e-18	ARHGAP1:CKAP5:ARPC3:PPP1CC:KLC1:PRKCB:MAPK3:CENPT:GMIP:NGEF:MKL1:RANGAP1:CENPM:PRKCD:NCK1:CTNNA1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2BO:MAD1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES
Curated_gene_sets	REACTOME_HOMOLOGY_DIRECTED_REPAIR	136	30	6.5713199650989324e-18	5.926037889837578e-16	KAT5:RAD9B:XRCC3:PPP4C:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H4L:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HOMOLOGY_DIRECTED_REPAIR
Curated_gene_sets	REACTOME_CELL_CYCLE	632	64	1.2709963914405315e-17	1.1277017982765103e-15	SDCCAG8:AKT3:ACTR1A:CKAP5:KAT5:ANAPC7:RAD9B:PPP1CC:SETD8:PSMA4:PRKCB:MAPK3:CENPT:PSMB10:MAU2:VRK2:ALMS1:EP300:RANGAP1:CENPM:PSMD6:STAG1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2BO:LEMD2:MAD1L1:PPP2R2A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE
Curated_gene_sets	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	164	31	1.968236399080816e-16	1.691760692397433e-14	KDM4A:KAT5:RAD9B:XRCC3:PPP4C:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H4L:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
Curated_gene_sets	REACTOME_G2_M_CHECKPOINTS	164	31	1.968236399080816e-16	1.691760692397433e-14	KAT5:RAD9B:PSMA4:PSMB10:PSMD6:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H4L:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G2_M_CHECKPOINTS
Curated_gene_sets	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	206	34	5.070272725827289e-16	4.2910108099655255e-14	SERPING1:ADAMTSL3:RBFOX1:SATB2:PPP1R16B:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H4F:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2AL:HIST1H4L:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
Curated_gene_sets	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	117	25	8.479552189945001e-15	7.067578272255675e-13	TMEM219:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H2AE:HIST1H4F:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H4L:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
Curated_gene_sets	REACTOME_DNA_REPAIR	327	41	9.470506830656056e-15	7.775710160513278e-13	KDM4A:DDB2:KAT5:RAD9B:XRCC3:INO80E:PPP4C:FANCL:ACTR5:EP300:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H4L:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR
Curated_gene_sets	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	214	33	1.0617145764727046e-14	8.5889586546711e-13	DDB2:PSMA4:PSMB10:TAB1:ATXN7:PSMD6:HIST1H2AA:HIST1H2BA:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BH:HIST1H2BI:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
Curated_gene_sets	REACTOME_CELL_CYCLE_CHECKPOINTS	287	38	1.5922817094263373e-14	1.269440823703519e-12	CKAP5:KAT5:ANAPC7:RAD9B:PPP1CC:PSMA4:CENPT:PSMB10:RANGAP1:CENPM:PSMD6:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H4L:HIST1H2BO:MAD1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS
Curated_gene_sets	REACTOME_DEUBIQUITINATION	291	36	6.347448880835576e-13	4.9881880419252144e-11	DDB2:PSMA4:INO80E:PSMB10:ACTR5:TAB1:EP300:ATXN7:PSMD6:HIST1H2AA:HIST1H2BA:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BH:HIST1H2BI:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEUBIQUITINATION
Curated_gene_sets	REACTOME_METALLOPROTEASE_DUBS	36	13	1.7760891151417734e-11	1.376093834140126e-09	EP300:HIST1H2AA:HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AG:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_METALLOPROTEASE_DUBS
Curated_gene_sets	HASLINGER_B_CLL_WITH_6Q21_DELETION	20	10	7.935116521673874e-11	6.062649442462219e-09	ARHGAP1:HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2BI:HIST1H2AG:HIST1H2BM:HIST1H2AK:HIST1H2AL:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_6Q21_DELETION
Curated_gene_sets	FISCHER_DREAM_TARGETS	955	67	9.046991233191944e-11	6.817465585450532e-09	ANP32E:CKAP5:NRGN:TMEM194A:SHMT2:MPHOSPH9:C12orf65:SETD8:XRCC3:HIRIP3:CNOT1:GATAD2A:BCL2L12:FANCL:ALMS1:HSPD1:HSPE1:C2orf69:CUL3:L3MBTL2:RANGAP1:CENPM:PBRM1:GNL3:RFT1:STAG1:HSPA9:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2AE:HIST1H1D:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AG:HIST1H4I:HIST1H2AH:ZNF184:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO:WDR46:KIFC1:NUDT1	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS
Curated_gene_sets	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	58	15	1.128868576302169e-10	8.39176491653815e-09	HIST1H2BA:HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BM:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS
Curated_gene_sets	REACTOME_DEVELOPMENTAL_BIOLOGY	1093	72	2.8684866146644303e-10	2.103939315635871e-08	ARTN:APH1A:AKT3:CACNB2:MED19:RELA:CACNA1C:ARPC3:PAK6:SEMA6D:PSMA4:RPS17:RPS17L:FURIN:FES:MAPK3:PSMB10:SREBF1:TCF4:NCAN:RRAS:NGEF:CACNA1I:EP300:SREBF2:CACNA1D:PSMD6:FOXP1:NCK1:MEF2C:ETF1:CTNNA1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:HIST1H2BL:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2BO:RPS18:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY
Curated_gene_sets	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	1194	74	2.3603618073496185e-09	1.7084671450302962e-07	CTSK:AKT3:PCGF6:DDB2:KAT5:RAD9B:SETD8:PPP1R13B:PSMA4:RBFOX1:GRIN2A:PRKCB:TMEM219:MAPK3:CNOT1:PSMB10:SREBF1:RPTOR:GATAD2A:PRMT1:HSPD1:SATB2:EP300:L3MBTL2:PBRM1:PSMD6:MEF2C:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:ZNF184:HIST1H2BL:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:ZNF311:DAXX:KMT2E:BNIP3L	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY
Curated_gene_sets	REACTOME_UCH_PROTEINASES	99	17	6.023333145824256e-09	4.3031630695037965e-07	PSMA4:INO80E:PSMB10:ACTR5:PSMD6:HIST1H2AA:HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AG:HIST1H2AH:HIST1H2AI:HIST1H2AJ:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UCH_PROTEINASES
Curated_gene_sets	REACTOME_PROTEIN_UBIQUITINATION	78	15	9.508961447631862e-09	6.706256015823446e-07	HIST1H2BA:HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BM:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_UBIQUITINATION
Curated_gene_sets	REACTOME_GENE_EXPRESSION_TRANSCRIPTION	1451	80	8.862723812102618e-08	6.171372619035e-06	RPRD2:CTSK:AKT3:PCGF6:DDB2:CLP1:KAT5:RAD9B:SETD8:PPP1R13B:TDRD9:PSMA4:RBFOX1:GRIN2A:PRKCB:TMEM219:MAPK3:CNOT1:PSMB10:SREBF1:RPTOR:GATAD2A:PRMT1:SF3B1:HSPD1:SATB2:EP300:L3MBTL2:PBRM1:THOC7:PSMD6:MEF2C:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H4I:ZNF184:HIST1H2BL:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2BN:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:ZNF311:DAXX:PHF1:KMT2E:BNIP3L	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_EXPRESSION_TRANSCRIPTION
Curated_gene_sets	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	71	13	1.700342206888586e-07	1.169197810011764e-05	SATB2:L3MBTL2:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4F:HIST1H4H:HIST1H4I:HIST1H4J:HIST1H4K:HIST1H4L	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
Curated_gene_sets	REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	11	6	2.938621355044656e-07	1.9957229721111917e-05	BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS
Curated_gene_sets	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1408	75	8.936949099876585e-07	5.934205214679311e-05	ST3GAL3:DPH2:B4GALT2:ADAMTSL4:SERPINC1:ACTR1A:F2:ARFGAP2:DDB2:RELA:OPCML:PSMA4:ADAMTSL3:FURIN:MAN2A2:INO80E:NRN1L:PSMB10:SATB2:CUL3:ACTR5:TAB1:MGAT3:MKL1:EP300:L3MBTL2:RANGAP1:CNTN4:RFT1:ATXN7:PSMD6:STAG1:GRIA1:HIST1H2AA:HIST1H2BA:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H4F:HIST1H2BH:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H4L:HIST1H2AM:HIST1H2BO:TRIM27:UBD:DAXX:PGM3	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
Curated_gene_sets	REACTOME_SUMOYLATION	186	20	8.953627209932427e-07	5.934205214679311e-05	RELA:SATB2:MKL1:EP300:L3MBTL2:RANGAP1:STAG1:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4F:HIST1H4H:HIST1H4I:HIST1H4J:HIST1H4K:HIST1H4L:TRIM27:DAXX	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION
Curated_gene_sets	DANG_BOUND_BY_MYC	1037	60	9.108082045347202e-07	5.9647094442208286e-05	MCL1:ARFGAP2:CLP1:STAT6:GPN3:VPS29:RPS17:RPS17L:MAN2A2:PLA2G15:GMIP:RRAS:IRF3:BCL2L12:HSPD1:HSPE1:SREBF2:NAGA:NDUFA6:GNL3:GLT8D1:SFMBT1:FXR1:SLC39A8:CLCN3:ETF1:HSPA9:HIST1H4B:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BH:HIST1H2BI:BTN2A1:ABT1:HIST1H2BJ:HIST1H2AG:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H4L:HIST1H2AM:HIST1H2BO:ZKSCAN8:ZSCAN9:VPS52:WDR46:PFDN6:RGL2:DAXX:CUTA:MPP6:DMTF1:LSM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/DANG_BOUND_BY_MYC
Curated_gene_sets	HADDAD_B_LYMPHOCYTE_PROGENITOR	270	24	2.39461384089905e-06	0.0001549737733974785	MSANTD2:TCF4:FHIT:BANK1:MEF2C:TRIM38:HIST1H4B:HIST1H1C:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H3D:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:HIST1H4H:BTN2A1:HIST1H3H:HIST1H2AL:HIST1H2AM:ZSCAN16:TMEM243:PSD3	http://www.gsea-msigdb.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR
Curated_gene_sets	REACTOME_INTERLEUKIN_7_SIGNALING	34	8	5.8230220991723905e-06	0.0003724702856691549	HIST1H3A:HIST1H3D:HIST1H3E:HIST1H3F:HIST1H3G:HIST1H3H:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_7_SIGNALING
Curated_gene_sets	BENPORATH_MYC_MAX_TARGETS	761	46	5.947632652037038e-06	0.00037606812895236486	PTPRF:GPN3:VPS29:RPS17:RPS17L:PLA2G15:GMIP:RRAS:IRF3:HSPE1:SREBF2:NAGA:NDUFA6:GLT8D1:SLC39A8:CLCN3:ETF1:HSPA9:HIST1H4B:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BH:HIST1H2BI:BTN2A1:ABT1:HIST1H2BJ:HIST1H2AG:HIST1H4I:HIST1H2AI:HIST1H2AJ:HIST1H2BM:HIST1H2AK:HIST1H2BN:HIST1H4L:HIST1H2AM:ZKSCAN8:VPS52:WDR46:RGL2:DAXX:CUTA:MPP6:DMTF1:LSM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BENPORATH_MYC_MAX_TARGETS
Curated_gene_sets	ROVERSI_GLIOMA_COPY_NUMBER_UP	97	13	6.6754959374009725e-06	0.00041729435399594033	CREB3L1:DGKZ:MDK:CHRM4:ARHGAP1:ZNF408:F2:CKAP5:LRP4:PACSIN3:DDB2:KMT2E:DGKI	http://www.gsea-msigdb.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP
Curated_gene_sets	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	444	31	1.3607849698775062e-05	0.0008410874291344002	NRGN:NAB2:PRKCB:DPEP3:SMPD3:NCAN:RRAS:GPM6A:MEF2C:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AG:HIST1H2AI:HIST1H3H:HIST1H4K:HIST1H3J:HIST1H2AM:UBD:DOPEY1:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
Curated_gene_sets	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	13	5	2.5536166922737352e-05	0.0015608272693553129	HIST1H1A:HIST1H1C:HIST1H1E:HIST1H1D:HIST1H1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION
Curated_gene_sets	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	4	9.062895034043651e-05	0.005478569844205948	CHRNA5:CHRNA3:CHRNB4:CHRNA2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS
Curated_gene_sets	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	17	5	0.00011109182111879592	0.006642566391027135	HIST1H1A:HIST1H1C:HIST1H1E:HIST1H1D:HIST1H1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
Curated_gene_sets	NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	55	8	0.0002241756457656573	0.013237904027983778	STAR:LSM1:BAG4:DDHD2:PPAPDC1B:WHSC1L1:LETM2:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON
Curated_gene_sets	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	4	0.0002262066858081213	0.013237904027983778	CHRNA5:CHRNA3:CHRNB4:CHRNA2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
Curated_gene_sets	KEGG_LONG_TERM_POTENTIATION	70	9	0.00024097357757549813	0.013953638423608581	CACNA1C:PPP1CC:PLCB2:GRIN2A:PRKCB:MAPK3:EP300:GRIA1:ITPR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LONG_TERM_POTENTIATION
Curated_gene_sets	BENPORATH_EED_TARGETS	1024	51	0.0002929045183432923	0.016784039118817196	BRINP2:CNNM2:INA:VSIG2:ESAM:NXPH4:NDUFA4L2:ASCL1:RGS6:SEMA6D:PRKCB:TSSK6:NDUFA13:ZEB2:SLC32A1:CACNA1D:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H3G:HIST1H4H:HIST1H2AG:HIST1H2BK:HIST1H4I:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H3H:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H2AL:HIST1H3I:HIST1H4L:HIST1H3J:HIST1H2AM:HIST1H2BO:SNAP91:DFNA5:GRM3:DGKI:CSMD1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BENPORATH_EED_TARGETS
Curated_gene_sets	FISCHER_G1_S_CELL_CYCLE	197	16	0.0003184099911988915	0.018057457335928888	OPCML:PRKD1:HIST1H4B:HIST1H3B:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H4D:HIST1H2AD:HIST1H4E:HIST1H4H:HIST1H2AG:HIST1H2AH:HIST1H2BL:HIST1H2AM:TMEM243	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_G1_S_CELL_CYCLE
Curated_gene_sets	GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	159	14	0.00032815860198090224	0.018372352605227134	KDM4A:PCGF6:DGKZ:RBM26:FURIN:FANCL:TYW5:ATXN7:MSL2:BTN2A1:TAPBP:KIFC1:ITPR3:UQCC2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN
Curated_gene_sets	KANG_FLUOROURACIL_RESISTANCE_UP	21	5	0.0003306422301249748	0.018372352605227134	MDK:DDB2:KLC1:OSBPL3:CLU	http://www.gsea-msigdb.org/gsea/msigdb/cards/KANG_FLUOROURACIL_RESISTANCE_UP
