Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	165	15	0.0010645770516543914	0.014863133451944002	CACNB2:CTNNA3:C10orf32:C10orf32-ASMT:AS3MT:SORCS3:NCAM1:RBM23:FURIN:SLC4A10:MAP4:FBXL17:MPP6:MSRA:TSNARE1	
GWAScatalog	Multisite chronic pain	33	6	0.0010978648163584525	0.015210875127409094	SORCS3:SOX6:NMT1:RNF123:AMIGO3:GMPPB	
GWAScatalog	IgA levels	14	4	0.0013096751386307507	0.018008033156172824	SH2B3:TNFSF13:CD68:HIST1H1A	
GWAScatalog	Beta-2 microglubulin plasma levels	2	2	0.0013278110103998322	0.0181201276983135	SH2B3:ATXN2	
GWAScatalog	Intracranial volume	7	3	0.00151369068688971	0.02009560592063036	CRHR1:MAPT:STH	
GWAScatalog	Lymphoma	7	3	0.00151369068688971	0.02009560592063036	LPXN:ZFP91:ZFP91-CNTF	
GWAScatalog	Stroke (ischemic)	7	3	0.00151369068688971	0.02009560592063036	ALDH2:ZFHX3:HDAC9	
GWAScatalog	Chloride levels	24	5	0.001516858408334082	0.02009560592063036	WBP1L:CUX2:RPH3A:NFAT5:TBX2	
GWAScatalog	HDL cholesterol levels in current drinkers	106	11	0.0016810762373793819	0.022109807035098395	MYBPC3:FOLH1:OR4A5:OR4C6:OR5D13:SH2B3:LACTB:INSR:CPS1:HIST1H3A:HIST1H4A	
GWAScatalog	Chronic obstructive pulmonary disease or coronary artery disease (pleiotropy)	15	4	0.0017347522625238412	0.022651621269645837	BCAR1:CFDP1:TMEM170A:CHST6	
GWAScatalog	Generalized epilepsy	25	5	0.0018398304112397634	0.023682923378724612	COPZ2:NFE2L1:CBX1:SNX11:SKAP1	
GWAScatalog	Parental longevity (combined parental attained age, Martingale residuals)	25	5	0.0018398304112397634	0.023682923378724612	ARHGAP42:TMEM133:SH2B3:ATXN2:FURIN:KCNK3	
GWAScatalog	Red blood cell count	212	17	0.0020350131758451353	0.026010907846189583	PRDM16:SBF2:CUX2:SH2B3:CYP1A2:SPPL2C:KANSL1:WNT3:BCAS3:AP3D1:DOT1L:MECOM:FGF5:HFE:HIST1H2BC:CDK6:PRKAG2	
GWAScatalog	Moyamoya disease	16	4	0.002246819407477819	0.028517323248756936	MTHFR:PLOD1:SBF2:HDAC9	
GWAScatalog	Alcohol dependence	51	7	0.0023847115831063383	0.030057302245402803	ALDH2:FGD5:ULK4:ADH1B:CAST:ERAP1:NEIL2	
GWAScatalog	Urate levels	80	9	0.00249266174922902	0.031201248792073595	ATXN2:PTPN11:NFAT5:BCAS3:C17orf82:INSR:FGF5:HDAC9:PRKAG2	
GWAScatalog	Reticulocyte count	145	13	0.0025288710261270387	0.031437677482332706	CNNM2:SWAP70:SOX6:ARHGAP42:TMEM133:SH2B3:PSMB5:KANSL1:DNMT1:S1PR2:MYO9B:ADCY3:USP4:HFE	
GWAScatalog	Creatinine levels	114	11	0.002997462206937341	0.03700948235096105	MYPN:NR1H3:OR4A5:CUX2:KIAA1199:NFAT5:BCAS3:TBX2:CPS1:FGF5:PRKAG2	
GWAScatalog	Peak expiratory flow	98	10	0.003042720940664558	0.03731444937369036	MYPN:CAMK2G:OBFC1:HAUS4:CFDP1:TSHZ3:NPNT:PPP1R3B:DEFB136:DEFB135	
GWAScatalog	Polycystic ovary syndrome	40	6	0.0030661877683266937	0.0373498711376708	INSR:THADA:GATA4:C8orf49:NEIL2:FDFT1	
GWAScatalog	Diffuse cutaneous systemic sclerosis	9	3	0.003439270087514771	0.041615168058928724	IL34:MTSS1L:VAC14	
GWAScatalog	Mean corpuscular hemoglobin	281	20	0.0035153532709870945	0.04225408070756011	PRDM16:CLCN6:CNNM2:OBFC1:SOX6:RAPSN:CUX2:SH2B3:PSMB5:EIF2AK4:KANSL1:RNF43:THADA:CPS1:CCDC36:MECOM:HFE:HIST1H4C:HIST1H1T:ERI1	
GWAScatalog	Plasma anti-thyroglobulin and anti-thyroid peroxidase levels (bivariate analysis)	18	4	0.0035649427729126633	0.042568231137082135	CAPN9:HIC1:SMG6:SNTG1	
GWAScatalog	Prostate cancer	302	21	0.0037068975373643876	0.04397398059030303	CKS1B:SFXN2:WBP1L:CYP17A1:C10orf32:C10orf32-ASMT:AS3MT:CNNM2:MYEOV:EIF4B:TENC1:FERMT2:RNF43:MYO9B:THADA:ANO7:HDLBP:FARP2:ZBTB46:MECOM:CKS1B:EBF2	
GWAScatalog	Type 1 diabetes	85	9	0.0037702072030830784	0.04443458489347914	CUX2:SH2B3:NAA25:TRAFD1:PTPN11:BCAR1:ADCY3:DNAJC27:EFR3B	
GWAScatalog	Feeling fed-up	30	5	0.004246983099193999	0.049730802097013596	FOLH1:OR4A5:TRIM48:ACBD4:IP6K2	
Chemical_and_Genetic_pertubation	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	782	60	4.416920485724874e-08	0.00014584671443863535	CPSF3L:GLTPD1:CCNL2:RP4-758J18.2:SLC35E2:NADK:GNB1:RERE:MTHFR:CLCN6:KIAA2013:MFN2:HIVEP3:ELOVL1:MED8:SZT2:HYI:SIRT1:HERC4:SEC24C:FUT11:CHCHD1:ZSWIM8:NDST2:CAMK2G:AP3M1:TBC1D12:C10orf32:AS3MT:INA:PCGF6:TAF5:USMG5:SH3PXD2A:INPP5A:ARHGAP1:CWF19L2:ATG7:VGLL4:FGD5:SLC4A7:TRAK1:CDC25A:ZNF589:NME6:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP4:RHOA:RNF4:FAM193A:DCAF16:NCAPG:SLAIN2:FRYL	http://www.gsea-msigdb.org/gsea/msigdb/cards/LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN
Chemical_and_Genetic_pertubation	ROVERSI_GLIOMA_COPY_NUMBER_UP	97	15	2.221954473988195e-06	0.0036684468365545102	ARHGAP1:ZNF408:F2:CKAP5:LRP4:PACSIN3:DDB2:ACP2:NR1H3:MYBPC3:SPI1:PSMC3:PTPRJ:FOLH1:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP
Chemical_and_Genetic_pertubation	NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	329	29	1.1550356401228868e-05	0.012713092278952573	COPZ2:NFE2L1:CBX1:SNX11:SKAP1:HOXB2:HOXB3:HOXB4:HOXB5:HOXB6:HOXB7:HOXB8:RNF43:HSF5:MTMR4:SEPT4:TEX14:RAD51C:PPM1E:TRIM37:YPEL2:BCAS3:TBX2:C17orf82:MRC2:MARCH10:TEX2:CYTH1:USP36	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON
Positional_gene_sets	chr11p11	68	41	9.273383829618553e-42	2.772741765055947e-39	ATG13:ARHGAP1:ZNF408:F2:CKAP5:LRP4:C11orf49:ARFGAP2:PACSIN3:DDB2:ACP2:NR1H3:MADD:MYBPC3:SPI1:SLC39A13:PSMC3:RAPSN:CELF1:NDUFS3:PTPMT1:KBTBD4:KBTBD4:FAM180B:C1QTNF4:MTCH2:AGBL2:FNBP4:NUP160:PTPRJ:OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4C5:OR4A47:TRIM49B:TRIM64C:FOLH1:OR4C13:OR4C12	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr11p11
Positional_gene_sets	chr8p23	72	27	9.043766365696228e-21	1.3520430716715862e-18	SGK223:CLDN23:MFHAS1:ERI1:PPP1R3B:TNKS:MSRA:PRSS55:RP1L1:C8orf74:SOX7:SOX7:PINX1:XKR6:MTMR9:SLC35G5:C8orf12:FAM167A:BLK:GATA4:C8orf49:NEIL2:FDFT1:CTSB:DEFB136:DEFB135:DEFB134:DEFB130	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr8p23
Positional_gene_sets	chr17q21	297	49	5.0444251277318035e-19	5.027610377306031e-17	C17orf104:CCDC43:DBF4B:ADAM11:GJC1:HIGD1B:EFTUD2:CCDC103:FAM187A:GFAP:KIF18B:DCAKD:NMT1:PLCD3:ACBD4:HEXIM1:HEXIM2:FMNL1:ARHGAP27:PLEKHM1:CRHR1:SPPL2C:MAPT:STH:KANSL1:ARL17B:LRRC37A:LRRC37A2:ARL17A:NSF:WNT3:WNT9B:GOSR2:RPRML:CDC27:MYL4:NPEPPS:COPZ2:NFE2L1:CBX1:SNX11:SKAP1:HOXB2:HOXB3:HOXB4:HOXB5:HOXB6:HOXB7:HOXB8	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr17q21
Positional_gene_sets	chr3p21	202	36	2.219356173937678e-15	1.6589687400184142e-13	MAP4:CDC25A:CAMP:ZNF589:NME6:SPINK8:CELSR3:NCKIPSD:IP6K2:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC36:USP4:RHOA:TCTA:AMT:NICN1:DAG1:BSN:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr3p21
Positional_gene_sets	chr11q12	196	35	5.1307271346850885e-15	3.068174826541683e-13	OR5L1:OR5D18:OR5L2:OR5D16:OR5W2:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:SERPING1:YPEL4:CLP1:ZDHHC5:MED19:TMX2:TMX2-CTNND1:C11orf31:BTBD18:CTNND1:OR5B17:OR5B3:OR5B2:OR5B21:LPXN:ZFP91:ZFP91-CNTF:CNTF:GLYAT	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr11q12
Positional_gene_sets	chr11q11	13	9	6.795733567129779e-11	3.3865405609530066e-09	OR4A5:OR4C46:TRIM48:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr11q11
Positional_gene_sets	chr4p11	8	7	6.450480885354202e-10	2.7552768353155807e-08	SLAIN2:SLC10A4:ZAR1:FRYL:OCIAD1:OCIAD2:CWH43	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr4p11
Positional_gene_sets	chr16q22	120	21	2.2033969522454623e-09	8.235196109017416e-08	NFAT5:NOB1:WWP2:CLEC18A:PDPR:CLEC18C:EXOSC6:AARS:DDX19B:DDX19A:ST3GAL2:FUK:COG4:IL34:MTSS1L:VAC14:HYDIN:TXNL4B:HP:HPR:ZFHX3	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr16q22
Positional_gene_sets	chr17p13	234	29	9.034860657566478e-09	3.0015814851248634e-07	CRK:MYO1C:RTN4RL1:DPH1:OVCA2:HIC1:SMG6:SRR:DLG4:ACADVL:DVL2:PHF23:GABARAP:CTDNEP1:ELP5:CLDN7:SLC2A4:YBX2:TNFSF12:TNFSF12-TNFSF13:TNFSF13:SENP3:EIF4A1:CD68:MPDU1:SOX15:FXR2:SHBG:SAT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr17p13
Positional_gene_sets	chr15q15	91	15	9.640967995929054e-07	2.8826494307827873e-05	EIF2AK4:SRP14:BMF:CHAC1:INO80:EXD1:CHP1:OIP5:NUSAP1:NDUFAF1:RTF1:ITPKA:LTK:EHD4:PLA2G4E	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr15q15
Positional_gene_sets	chr10q24	119	17	1.486142107835268e-06	4.0396044567522284e-05	PAX2:SFXN2:WBP1L:CYP17A1:C10orf32:C10orf32-ASMT:AS3MT:CNNM2:NT5C2:RPEL1:INA:PCGF6:TAF5:USMG5:PDCD11:SH3PXD2A:OBFC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr10q24
Positional_gene_sets	chr1p36	371	33	2.398269299497062e-06	5.975687671246846e-05	ACAP3:PUSL1:CPSF3L:GLTPD1:TAS1R3:DVL1:MXRA8:AURKAIP1:CCNL2:RP4-758J18.2:MRPL20:ANKRD65:TMEM88B:CDK11A:SLC35E2:NADK:GNB1:CALML6:TMEM52:C1orf222:PRDM16:SLC45A1:RERE:CASZ1:AGTRAP:C1orf167:MTHFR:CLCN6:NPPA:NPPB:KIAA2013:PLOD1:MFN2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr1p36
Positional_gene_sets	chr17q22	47	9	4.2559702488634677e-05	0.0009788731572385977	RNF43:HSF5:MTMR4:SEPT4:TEX14:RAD51C:PPM1E:TRIM37:YPEL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr17q22
Positional_gene_sets	chr15q24	65	10	0.00011381732806426584	0.0024308129350868206	CYP1A2:CSK:LMAN1L:CPLX3:ULK3:SCAMP2:MPI:FAM219B:COX5A:RPP25	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr15q24
Positional_gene_sets	chr10q21	43	8	0.0001404865223822894	0.002800364679486969	C10orf107:ADO:EGR2:CTNNA3:DNAJC12:SIRT1:HERC4:MYPN	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr10q21
Positional_gene_sets	chr10q22	95	12	0.00017223962734544282	0.0032187280360179626	MYOZ1:SYNPO2L:AGAP5:SEC24C:FUT11:CHCHD1:ZSWIM8:NDST2:CAMK2G:VCL:AP3M1:ADK	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr10q22
Positional_gene_sets	chr6p22	147	14	0.0009844064138095556	0.017313971631121007	TRIM38:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p22
Positional_gene_sets	chr14q11	107	11	0.0018135000953081746	0.030124251583174676	RBM23:PRMT5:HAUS4:AJUBA:C14orf93:PSMB5:HOMEZ:PPP1R3E:BCL2L2:MYH6:MYH7	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr14q11
GO_mf	GO_ODORANT_BINDING	84	18	1.0443568527288011e-09	1.7179670227388778e-06	OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5W2:OR5I1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5B17:OR5B3:OR5B2:OR5B21	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ODORANT_BINDING
GO_mf	GO_OLFACTORY_RECEPTOR_ACTIVITY	380	37	6.111321325062223e-08	5.026561789863678e-05	OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4C5:OR4A47:OR4C13:OR4C12:OR4A5:OR4C46:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5W2:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:OR5B17:OR5B3:OR5B2:OR5B21	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_OLFACTORY_RECEPTOR_ACTIVITY
Cancer_gene_neighborhoods	GNF2_MYL3	31	7	0.00010176613733177376	0.026942603294819477	NPPA:SYNPO2L:MYBPC3:MYH6:MYH7:HRC:PTP4A3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_MYL3
Cancer_gene_neighborhoods	GNF2_MYL2	32	7	0.00012619486320758537	0.026942603294819477	NPPA:SYNPO2L:MYBPC3:MYH6:MYH7:HRC:PTP4A3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_MYL2
Curated_gene_sets	REACTOME_OLFACTORY_SIGNALING_PATHWAY	391	38	4.25165188464264e-08	0.00012148739795986268	GNB1:OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4C5:OR4A47:OR4C13:OR4C12:OR4A5:OR4C46:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5W2:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:OR5B17:OR5B3:OR5B2:OR5B21	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OLFACTORY_SIGNALING_PATHWAY
Curated_gene_sets	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	782	60	4.416920485724874e-08	0.00012148739795986268	CPSF3L:GLTPD1:CCNL2:RP4-758J18.2:SLC35E2:NADK:GNB1:RERE:MTHFR:CLCN6:KIAA2013:MFN2:HIVEP3:ELOVL1:MED8:SZT2:HYI:SIRT1:HERC4:SEC24C:FUT11:CHCHD1:ZSWIM8:NDST2:CAMK2G:AP3M1:TBC1D12:C10orf32:AS3MT:INA:PCGF6:TAF5:USMG5:SH3PXD2A:INPP5A:ARHGAP1:CWF19L2:ATG7:VGLL4:FGD5:SLC4A7:TRAK1:CDC25A:ZNF589:NME6:ARIH2:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP4:RHOA:RNF4:FAM193A:DCAF16:NCAPG:SLAIN2:FRYL	http://www.gsea-msigdb.org/gsea/msigdb/cards/LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN
Curated_gene_sets	KEGG_OLFACTORY_TRANSDUCTION	383	37	7.481176823089355e-08	0.0001371798456793818	CALML6:CAMK2G:OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4A47:OR4C13:OR4C12:OR4A5:OR4C46:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:OR5B17:OR5B3:OR5B21:ADCY3	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OLFACTORY_TRANSDUCTION
Curated_gene_sets	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	531	43	9.395614225287816e-07	0.001292131846332707	GNB1:ADRB1:ADM:OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4C5:OR4A47:OR4C13:OR4C12:OR4A5:OR4C46:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5W2:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:OR5B17:OR5B3:OR5B2:OR5B21:CRHR1:ADCY3:PDE1A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
Curated_gene_sets	REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	118	17	1.3177928122937261e-06	0.0014498356520855574	EGR2:HOXC4:HOXC4:AJUBA:HOXB2:HOXB3:HOXB4:HOXD3:HOXD4:HOXD1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION
Curated_gene_sets	ROVERSI_GLIOMA_COPY_NUMBER_UP	97	15	2.221954473988195e-06	0.00203716192690151	ARHGAP1:ZNF408:F2:CKAP5:LRP4:PACSIN3:DDB2:ACP2:NR1H3:MYBPC3:SPI1:PSMC3:PTPRJ:FOLH1:PRKAG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ROVERSI_GLIOMA_COPY_NUMBER_UP
Curated_gene_sets	NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	329	29	1.1550356401228868e-05	0.009076930080451429	COPZ2:NFE2L1:CBX1:SNX11:SKAP1:HOXB2:HOXB3:HOXB4:HOXB5:HOXB6:HOXB7:HOXB8:RNF43:HSF5:MTMR4:SEPT4:TEX14:RAD51C:PPM1E:TRIM37:YPEL2:BCAS3:TBX2:C17orf82:MRC2:MARCH10:TEX2:CYTH1:USP36	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON
KEGG	KEGG_OLFACTORY_TRANSDUCTION	383	37	7.481176823089355e-08	1.3914988890946198e-05	CALML6:CAMK2G:OR4B1:OR4X2:OR4X1:OR4S1:OR4C3:OR4A47:OR4C13:OR4C12:OR4A5:OR4C46:OR4A15:OR4C15:OR4C16:OR4C6:OR5D13:OR5D14:OR5L1:OR5D18:OR5L2:OR5D16:OR5I1:OR10AG1:OR5F1:OR8H2:OR8H3:OR8J3:OR8K5:OR5J2:OR5T2:OR5T3:OR5T1:OR5B17:OR5B3:OR5B21:ADCY3	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_OLFACTORY_TRANSDUCTION
KEGG	KEGG_LINOLEIC_ACID_METABOLISM	29	6	0.0005329358856070248	0.0495630373614533	CYP2C18:CYP2C19:CYP2C9:CYP2C8:PLA2G4E:CYP1A2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LINOLEIC_ACID_METABOLISM
TF_targets	NFY_C	243	26	9.695190659387092e-07	0.0005914066302226126	CNNM2:ZDHHC5:ZFP91:NCAM1:HOXC4:HOXC4:CHAC1:EXD1:CHP1:KIF23:ZNF597:FXR2:ARL17A:WNT3:SEPT4:BCAS3:SP140L:CDC25A:CELSR3:HIST1H3A:HIST1H4A:HIST1H4C:HIST1H2BC:HIST1H2AC:BLK:FDFT1:ZBTB10	http://www.gsea-msigdb.org/gsea/msigdb/cards/NFY_C
TF_targets	SP1_Q2_01	250	25	5.294509442503312e-06	0.0016148253799635102	CTTNBP2NL:CAMK2G:PAX2:INA:ADRB1:PTPRJ:ZFP91:MAP3K11:SIPA1:ASIC1:SMARCD1:AJUBA:INO80:RTF1:NFAT5:SMG6:SRR:PHF23:GABARAP:NFE2L1:HOXB7:TBX2:CACNA1D:MECOM:FGF5	http://www.gsea-msigdb.org/gsea/msigdb/cards/SP1_Q2_01
TF_targets	HNF4_Q6	262	25	1.2018674403179012e-05	0.002443797128646399	C1orf210:CACNB2:FUT11:ADM:GLYAT:KIRREL3:GPD1:AJUBA:HOMEZ:BMF:HEXIM1:KANSL1:WNT3:HOXB7:MTMR4:INSR:TSHZ3:RAB1A:NPNT:HOXA10:HOXA11:EVX1:SLC35G5:GATA4:EBF2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HNF4_Q6
TF_targets	WGGAATGY_TEF1_Q6	374	30	4.9289728041967454e-05	0.006323402571664247	SGIP1:CTTNBP2NL:CKS1B:MYPN:VCL:RAPSN:PTPRJ:SIPA1:TENC1:SH2B3:PTPN11:AJUBA:MYH6:MYH7:CLEC18C:HEXIM1:HOXB3:SEPT4:CCDC148:PKP4:PDE1A:DALRD3:NDUFAF3:LAMB2:ARHGAP24:ZNF827:CKS1B:SH3TC2:BMP5:HOXA10:CDK6	http://www.gsea-msigdb.org/gsea/msigdb/cards/WGGAATGY_TEF1_Q6
TF_targets	MGGAAGTG_GABP_B	766	50	5.183116862019875e-05	0.006323402571664247	CDK11A:MFN2:ELOVL1:SZT2:CTTNBP2NL:ST7L:CAPZA1:CKS1B:ZBTB41:EGR2:HERC4:SEC24C:TAF5:ARHGAP1:ZNF408:ACP2:SLC39A13:CELF1:NDUFS3:KBTBD4:KBTBD4:ZDHHC5:LPXN:SIPA1:NCAM1:TENC1:HOXC4:HOXC4:BMF:SCAMP2:FURIN:NAA60:NAA60:TNRC6A:PHF23:EIF4A1:MPDU1:MTMR4:BCAS3:DNMT1:CCDC151:CCDC104:PREX1:ULK4:CACNA1D:RNF4:CKS1B:CAST:PRIM2:TWIST1:HOXA11:PRKAG2:TNKS:ZBTB10	http://www.gsea-msigdb.org/gsea/msigdb/cards/MGGAAGTG_GABP_B
TF_targets	LEF1_Q2	228	21	9.777577816313124e-05	0.009918367159886024	RERE:CASZ1:NPPA:MFN2:ELOVL1:SGIP1:MOV10:CFHR5:ZBTB41:CACNB2:SFXN2:INA:AMPD3:MRVI1:SOX6:NDUFS3:KBTBD4:KBTBD4:PTPRJ:CTNND1:CNTF:SIPA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/LEF1_Q2
TF_targets	KRCTCNNNNMANAGC_UNKNOWN	65	10	0.00011381732806426584	0.009918367159886024	HIST1H1A:HIST1H3A:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1T:HIST1H2BC:HIST1H2AC	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRCTCNNNNMANAGC_UNKNOWN
TF_targets	TGGAAA_NFAT_Q4_01	1883	98	0.000186808504700943	0.012089147728995145	CDK11A:RERE:SGIP1:CTTNBP2NL:SLC16A1:NGF:CKS1B:CACNB2:NSUN6:EGR2:FUT11:CAMK2G:NT5C2:USMG5:OBFC1:TNNT3:SBF2:ADM:PACSIN3:CTNND1:CNTF:SIPA1:KIRREL3:HOXC4:HOXC5:HOXC4:ATP2B1:SH2B3:PRMT5:AJUBA:PSMB5:EHD4:RAB8B:PAQR5:NFAT5:NOB1:WWP2:VAC14:CRK:MYO1C:DPH1:GABARAP:CD68:FXR2:HIGD1B:WNT3:WNT9B:NPEPPS:HOXB2:HOXB4:HOXB6:HOXB7:RNF43:SEPT4:TRIM37:TBX2:MRC2:SEPT9:USP36:AP3D1:S1PR2:ACMSD:CCNT2:CCDC148:PKP4:HOXD8:HOXD3:HOXD4:FN1:JAG1:VGLL4:NEK10:IP6K2:ARIH2:RHOA:TCTA:BSN:CAMKV:MECOM:ZNF827:NPR3:CKS1B:CAST:EBF1:BMP5:KHDRBS2:FHL5:TWIST1:HOXA10:HOXA11:HOXA13:IGFBP3:AUTS2:PEX1:RBM48:CDK6:PRKAG2:EBF2:ZBTB10:ENPP2	http://www.gsea-msigdb.org/gsea/msigdb/cards/TGGAAA_NFAT_Q4_01
TF_targets	SREBP1_Q6	240	21	0.00020053855693509155	0.012089147728995145	CASZ1:SYNPO2L:PACSIN3:SPI1:HOXC4:HOXC4:ZFYVE1:NFAT5:SLC2A4:GFAP:DCAKD:NMT1:NSF:HOXB2:SLC4A10:DALRD3:NDUFAF3:IMPDH2:RHOA:CACNA1D:HOXA11:EVX1	http://www.gsea-msigdb.org/gsea/msigdb/cards/SREBP1_Q6
TF_targets	NFY_Q6_01	258	22	0.0002063841526734831	0.012089147728995145	HIVEP3:ZDHHC5:ZFP91:HOXC4:HOXC4:CHAC1:SLC2A4:ARL17A:WNT3:MTMR4:TBX2:PPP1R7:CDC25A:CELSR3:RHOA:TCTA:HIST1H3A:HIST1H4A:HIST1H3C:HIST1H2BC:HIST1H2AC:FDFT1:ZBTB10	http://www.gsea-msigdb.org/gsea/msigdb/cards/NFY_Q6_01
TF_targets	AREB6_03	259	22	0.00021800102462122395	0.012089147728995145	PPM1J:NGF:LSP1:TNNT3:CTNND1:GPD1:LIMA1:TMEM116:ERP29:LSP1:AJUBA:CHAC1:PAQR5:NPEPPS:SKAP1:JAG1:VGLL4:WDR6:NPNT:EBF1:DST:KHDRBS2:HOXA11	http://www.gsea-msigdb.org/gsea/msigdb/cards/AREB6_03
TF_targets	HMGIY_Q6	246	21	0.0002810349980979234	0.013966007930285948	F13B:SFXN2:TAF5:CTNND1:NCAM1:HOXC6:HOXC4:HOXC4:VAC14:SMG6:SRR:ARL17A:WNT9B:CDC27:HOXB4:HOXB6:HOXB8:RNF43:MRC2:TEX2:VGLL4:CAMKV	http://www.gsea-msigdb.org/gsea/msigdb/cards/HMGIY_Q6
