Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_mf	GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	24	8	1.679038515383111e-05	0.0023016819648376814	SLC44A2:SLC25A42:SLC25A17:SLC22A4:SLC22A5:SLC22A1:SLC22A2:SLC22A3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_mf	GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	26	8	3.253158789255553e-05	0.004116497083327219	LDLRAP1:PCSK9:APOA5:APOC3:APOA1:APOE:APOB:SNX17	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING
GO_mf	GO_STEROL_TRANSPORTER_ACTIVITY	34	9	3.9843348355049116e-05	0.004681593431718271	APOA5:APOA4:APOA1:CETP:APOE:APOB:ABCG5:ABCG8:ABCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_STEROL_TRANSPORTER_ACTIVITY
GO_mf	GO_PROTEIN_LIPID_COMPLEX_BINDING	28	8	5.904026122743468e-05	0.006474748647942004	PCSK9:APOA1:LIPC:LDLR:APOE:LPL:VLDLR:ABCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_LIPID_COMPLEX_BINDING
GO_mf	GO_ISOPRENOID_BINDING	36	9	6.517560470385701e-05	0.006700866858615298	CYP26C1:CYP26A1:ALDH1A2:UGT1A8:UGT1A9:UGT1A7:UGT1A3:UGT1A1:IGF2R	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ISOPRENOID_BINDING
GO_mf	GO_LIPASE_INHIBITOR_ACTIVITY	16	6	9.376072673423729e-05	0.009072729145754138	ANGPTL3:APOC3:APOA1:PINLYP:APOC1:APOC2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LIPASE_INHIBITOR_ACTIVITY
GO_mf	GO_CHROMATIN_DNA_BINDING	117	17	0.00010057485258390155	0.00919142402780656	JMJD1C:SMARCA4:HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H3D:HIST1H3E:HIST1H1D:HIST1H3F:HIST1H3G:HMGN4:HIST1H3H:HIST1H3J:NOTCH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN_DNA_BINDING
GO_mf	GO_LIPID_TRANSPORTER_ACTIVITY	143	19	0.00013730963583677373	0.011888123734289094	APOA5:APOA4:APOA1:CETP:ABCA8:ABCA9:ABCA6:ABCA10:ABCA5:APOE:APOC4:APOB:ABCG5:ABCG8:ABCB11:PLTP:MTTP:COL4A3BP:ABCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LIPID_TRANSPORTER_ACTIVITY
GO_mf	GO_ENZYME_INHIBITOR_ACTIVITY	356	35	0.00019207790498052506	0.015798407684648186	SFN:ANGPTL3:GLMN:RPL5:APOC3:APOA1:GAS6:PAPLN:SERPINA10:SERPINA6:SERPINA1:GPS2:SOCS3:CDKN2D:PINLYP:APOC1:APOC2:PPP1R37:UCN:GCKR:UGT1A8:UGT1A7:UGT1A1:TIMP4:CSTA:PARP9:DTX3L:LPA:ELFN1:STYXL1:TRIB1:CDKN2A:CDKN2B:SET:NOTCH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ENZYME_INHIBITOR_ACTIVITY
GO_mf	GO_SULFUR_COMPOUND_BINDING	240	26	0.0002818480237755395	0.022078095195750595	ACOT11:ANGPTL3:GSTM4:GSTM2:GSTM1:GSTM3:APOA5:SERPINA10:LIPC:ACADVL:VTN:APOH:LIPG:COL5A3:COMP:APOE:APOB:PCIF1:PCOLCE2:HIST1H1A:RSPO3:LPA:TMEM184A:OGDH:PCOLCE:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SULFUR_COMPOUND_BINDING
GO_mf	GO_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8	4	0.00041289268150658065	0.030873111867196597	SLC17A4:SLC17A1:SLC17A3:SLC17A2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_mf	GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	21	6	0.000509072261340979	0.036409733474170015	LDLRAP1:PCSK9:APOA5:APOE:APOB:SNX17	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING
GO_mf	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	29	7	0.0005382826085086715	0.03689478712486519	RHD:RHCE:SLC44A2:SLC22A4:SLC22A5:SLC22A1:SLC22A3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_mf	GO_PROTEIN_C_TERMINUS_BINDING	185	21	0.0005678840688513779	0.03736677173042066	GPSM2:TAF13:SIPA1:ATXN2:BRCA2:SYNJ2BP:CSK:DLG4:RAB3A:HOMER3:BCAM:ERCC2:ERCC1:EML2:SDC1:SNX17:SUMO1:CEP250:MCHR1:PPARG:CEP120	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_C_TERMINUS_BINDING
GO_mf	GO_PROTEIN_CONTAINING_COMPLEX_BINDING	1066	79	0.0006690583984344504	0.042330810208641184	LDLRAP1:ARID1A:PCSK9:ANGPTL3:GPSM2:GNAI3:GNAT2:CACNB2:APOA1:SIDT2:TAGLN:SRPR:M6PR:LIMA1:ATF1:PTPN11:RPH3A:FLT3:RIPK3:LIPC:SEMA7A:SCAMP5:IST1:DLG4:EIF5A:TP53:VTN:ITGB3:ITGB3:SKAP1:PRKCA:COL5A3:S1PR2:ICAM5:ICAM3:DNM2:SMARCA4:LDLR:COMP:TSSK6:APOE:ERCC1:NOP58:WDR12:ST13:RBX1:PCOLCE2:ITGA1:PELO:LRRC16A:HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H3D:HIST1H3E:HIST1H1D:HIST1H3F:HIST1H3G:HMGN4:HIST1H3H:HIST1H3J:UBD:SNRPC:PLG:MICALL2:MAD1L1:GNA12:RAC1:NOD1:PCOLCE:GNB2:ACHE:LPL:DMTN:VLDLR:ABCA1:ADAMTS13	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_CONTAINING_COMPLEX_BINDING
Cancer_gene_neighborhoods	GNF2_HPX	131	24	5.15290551551294e-08	2.2002906551240252e-05	GSTM2:GSTM1:APOC3:APOA1:SERPINA6:CYP1A2:TAT:HP:HPR:ASGR2:ASGR1:VTN:APOH:C19orf80:CYP4F12:CYP2A6:APOC1:APOC4:APOC2:ZGPAT:ACOX2:HGFAC:SLC22A1:PLG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_HPX
Cancer_gene_neighborhoods	GNF2_HPN	131	23	2.180898211627282e-07	4.6562176818242474e-05	GSTM2:GSTM1:APOC3:APOA1:SERPINA6:CYP1A2:TAT:HP:HPR:ASGR2:VTN:APOH:C19orf80:CYP4F12:CYP2A6:APOC1:APOC4:APOC2:ZGPAT:ACOX2:HGFAC:SLC22A1:PLG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_HPN
Cancer_gene_neighborhoods	GNF2_LCAT	121	21	8.863309607427795e-07	0.0001023142152824883	GSTM2:GSTM1:APOC3:APOA1:CYP1A2:TAT:HP:HPR:ASGR2:VTN:C19orf80:CYP4F12:CYP2A6:APOC1:APOC4:APOC2:ZGPAT:ACOX2:HGFAC:SLC22A1:TFR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_LCAT
Cancer_gene_neighborhoods	GNF2_TST	102	19	9.58446981568977e-07	0.0001023142152824883	GSTM2:GSTM1:APOC3:APOA1:CYP1A2:TAT:HP:ASGR2:VTN:C19orf80:CYP2A6:APOC1:APOC4:APOC2:ZGPAT:ACOX2:HGFAC:SLC22A1:TFR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_TST
Cancer_gene_neighborhoods	GNF2_GSTM1	107	19	2.038503550101272e-06	0.00017408820317864863	GSTM2:GSTM1:APOC3:APOA1:CYP1A2:TAT:HP:ASGR2:VTN:C19orf80:CYP4F12:CYP2A6:APOC1:APOC4:APOC2:ZGPAT:ACOX2:HGFAC:SLC22A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_GSTM1
Cancer_gene_neighborhoods	GNF2_CEBPA	62	13	1.2968275458564331e-05	0.0009229089368011616	GSTM1:APOC3:CYP1A2:HP:ASGR2:ASGR1:CYP4F12:CYP2A6:APOC1:APOC4:APOC2:HGFAC:SLC22A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_CEBPA
Cancer_gene_neighborhoods	CAR_HPX	73	12	0.00032461872432053946	0.019801742183552906	APOA1:DHODH:HP:ASGR2:APOC1:APOB:HGFAC:FGB:SLC22A1:LPA:PLG:TFR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/CAR_HPX
Cancer_gene_neighborhoods	CAR_IGFBP1	55	10	0.0004395683578189449	0.023461961098586184	APOA1:DHODH:ASGR2:APOB:HGFAC:ADH1B:SLC22A1:LPA:PLG:TFR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/CAR_IGFBP1
Curated_gene_sets	REACTOME_DNA_METHYLATION	60	34	1.724103225382715e-28	9.484291842830315e-25	DNMT1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_METHYLATION
Curated_gene_sets	REACTOME_HDACS_DEACETYLATE_HISTONES	91	39	1.693964225044664e-26	4.6592486009853486e-23	GPS2:GATAD2A:HIST1H2AA:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H2AH:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES
Curated_gene_sets	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	63	33	3.4953914010214236e-26	6.409382699006283e-23	HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3
Curated_gene_sets	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	64	33	6.867303506570103e-26	9.444259147410535e-23	HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	69	34	8.858121454441366e-26	9.745705224176391e-23	DNMT1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
Curated_gene_sets	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	70	34	1.6391167728850893e-25	1.5027968946068127e-22	HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO:SET	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
Curated_gene_sets	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	71	34	2.993223430916906e-25	2.3522460133534144e-22	GATAD2A:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	90	37	2.0108666523049296e-24	1.3827221817911773e-21	SFN:RHOB:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO:RAC1:PKN3	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS
Curated_gene_sets	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	120	41	2.9706738633270617e-23	1.8157418802402408e-20	E2F2:PHC1:MAPKAPK5:TP53:MAP2K6:CDKN2D:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO:CDKN2A:CDKN2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Curated_gene_sets	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	85	35	3.3504898097861893e-23	1.843104444363383e-20	ERCC2:CD3EAP:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE
Curated_gene_sets	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	115	40	4.72613698449742e-23	2.3634981410654824e-20	HIST1H2AA:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H4G:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H2AH:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H2AK:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
Curated_gene_sets	REACTOME_MEIOTIC_RECOMBINATION	82	34	1.0752835594991261e-22	4.929279050670577e-20	BRCA2:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION
Curated_gene_sets	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	86	34	6.917418283526253e-22	2.9271321521290706e-19	GFI1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
Curated_gene_sets	REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	118	39	1.3889203688914422e-21	5.457464963765588e-19	HOXB1:HOXB2:HOXB3:HOXB4:MAFB:ZNF335:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION
Curated_gene_sets	REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX	88	34	1.6757873768593178e-21	6.145670906735404e-19	SMARCA4:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX
Curated_gene_sets	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	100	36	1.836630652916202e-21	6.314565763557517e-19	GATAD2A:CD3EAP:GSK3B:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	103	36	5.843410631906818e-21	1.890858934477612e-18	DNMT1:ERCC2:CD3EAP:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	104	36	8.504782056932183e-21	2.4623582155359968e-18	ST3GAL4:TP53:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO:NOTCH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING
Curated_gene_sets	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	104	36	8.504782056932183e-21	2.4623582155359968e-18	GATAD2A:ERCC2:CD3EAP:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION
Curated_gene_sets	REACTOME_AMYLOID_FIBER_FORMATION	105	36	1.231616840766272e-20	3.2262496385977438e-18	APOA4:APOA1:BACE1:HIST1H2BA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H4F:HIST1H3F:HIST1H2BH:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BK:HIST1H3H:HIST1H2AJ:HIST1H2BM:HIST1H4J:HIST1H4K:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMYLOID_FIBER_FORMATION
