Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Crohn's disease	597	289	2.5e-323	2.242e-320	PER3:UTS2:TNFRSF9:PARK7:ERRFI1:WDR78:MIER1:SLC35D1:C1orf141:IL23R:IL12RB2:SERBP1:RORC:EFNA3:EFNA3:EFNA1:SLC50A1:DPM3:KRTCAP2:TRIM46:MUC1:THBS3:MTX1:GBA:FAM189B:SCAMP3:CLK2:HCN3:PKLR:FDPS:RUSC1:ASH1L:MSTO1:YY1AP1:DAP3:GON4L:SYT11:CD244:ITLN1:ITLN2:CRB1:DENND1B:C1orf106:KIF21B:CACNA1S:IL10:IL19:IRF6:DIEXF:MAP3K8:CUL2:CREM:CCNY:ZNF365:ADO:ZMIZ1:TSPAN14:SH2D4B:NKX2-3:FAM53B:METTL10:FAM175B:PRG3:SLC43A3:C11orf30:SLC2A13:LRRK2:MUC19:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:NAA25:CCDC122:LACC1:ZFP36L1:GALC:GPR65:SMAD3:RMI2:SOCS1:TNP2:PRM3:PRM2:PRM1:NPIPB6:EIF3CL:NPIPB7:CLN3:CLN3:APOBR:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:NPIPB8:EIF3C:NPIPB9:ATXN2L:TUFM:SH2B1:ATP2A1:RABEP2:CD19:SPNS1:LAT:ADCY7:NKD1:SNX20:NOD2:CYLD:CCL2:CCL7:CCL11:CCL8:CCL13:CCL1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:LRRC3C:GSDMA:STAT5B:STAT5A:STAT3:PTRF:ATP6V0A1:NAGLU:MLX:PTPN2:GPX4:SBNO2:STK11:ICAM1:ZGLP1:FDX1L:RAVER1:ICAM3:TYK2:CDC37:PDE4A:KEAP1:ADCY3:DNAJC27:EFR3B:DNMT3A:FOSL2:THADA:ZFP36L2:REL:PUS10:PEX13:KIAA1841:C2orf74:USP34:IL1R2:IL1R1:IL1RL1:IL18R1:IL18RAP:SLC9A4:ITGA4:ITGAV:FAM171B:ATG16L1:SAG:DGKD:GPR35:FERMT1:ZNF831:STMN3:RTEL1:RTEL1-TNFRSF6B:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:IFNGR2:ICOSLG:UBE2L3:YDJC:CCDC116:SDF2L1:ZMAT5:UQCR10:ASCC2:MTMR3:HORMAD2:RPL3:SYNGR1:TAB1:PFKFB4:UCN2:COL7A1:UQCRC1:TMEM89:SLC26A6:CELSR3:NCKIPSD:IP6K2:PRKAR2A:SLC25A20:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC71:KLHDC8B:C3orf84:CCDC36:C3orf62:USP4:GPX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:FOXP1:IMPG2:LPP:KIAA1109:ADAD1:IL2:IL21:OSMR:PTGER4:ERAP2:LNPEP:CDC42SE2:RAPGEF6:FNIP1:ACSL6:IL3:CSF2:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:IRF1:NDFIP1:MYOZ3:DCTN4:SMIM3:IRGM:ZNF300:UBLCP1:IL12B:CDKAL1:GABBR1:CCND3:BACH2:PRDM1:TAGAP:RNASET2:FGFR1OP:CCR6:CUL1:EZH2:JAK2:TNFSF15:TNFSF8:GPSM1:DNLZ:CARD9:SNAPC4:SDCCAG3:PMPCA:INPP5E:SEC16A:C9orf163:NOTCH1	
GWAScatalog	Ulcerative colitis	362	186	8.4043533225937e-204	5.0846337601691885e-201	UBE2J2:SCNN1D:PER3:UTS2:TNFRSF9:PARK7:ERRFI1:RNF186:OTUD3:PLA2G2E:WDR78:MIER1:SLC35D1:C1orf141:IL23R:IL12RB2:SERBP1:RORC:FCGR2A:HSPA6:FCGR3A:FCGR2B:FCGR3B:NR5A2:C1orf106:KIF21B:CACNA1S:IL10:IL19:MAP3K8:CCNY:ZNF365:ADO:NKX2-3:FAM53B:METTL10:FAM175B:ETS1:IFNG:IL26:SMAD3:PRKCB:ADCY7:PLCG2:NEUROD2:PPP1R1B:STARD3:TCAP:PNMT:PGAP3:ERBB2:MIEN1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:LRRC3C:GSDMA:STAT5B:STAT5A:STAT3:PTRF:ATP6V0A1:NAGLU:SLC39A11:REL:PUS10:IL1R2:ITGA4:SATB2:CXCR2:CXCR1:AAMP:GPR35:HNF4A:STMN3:RTEL1:RTEL1-TNFRSF6B:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:ICOSLG:UBE2L3:YDJC:CCDC116:SDF2L1:RPL3:SYNGR1:PFKFB4:UCN2:COL7A1:UQCRC1:TMEM89:SLC26A6:CELSR3:NCKIPSD:IP6K2:PRKAR2A:SLC25A20:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC71:KLHDC8B:C3orf84:CCDC36:C3orf62:USP4:GPX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:UBA7:MST1R:ADAD1:IL2:IL21:OSMR:PTGER4:CDC42SE2:RAPGEF6:FNIP1:ACSL6:IL3:CSF2:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:IRF1:SLC6A7:CAMK2A:UBLCP1:IL12B:RGS14:SLC34A1:SLC16A10:KIAA1919:REV3L:TRAF3IP2:FYN:DAGLB:KDELR2:GRID2IP:SMURF1:KPNA7:SLC26A3:DLD:LAMB1:JAK2:INSL6:INSL4:TNFSF15:TNFSF8:GPSM1:DNLZ:CARD9:SNAPC4:SDCCAG3:PMPCA:INPP5E:SEC16A:C9orf163:NOTCH1	
GWAScatalog	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	153	69	1.0734006432006264e-67	4.870555418522843e-65	PARK7:RNF186:IL23R:RORC:ITLN1:FCGR2A:HSPA6:DENND1B:NR5A2:C1orf106:IL10:CREM:ZNF365:ZMIZ1:TSPAN14:NKX2-3:ETS1:LRRK2:SH2B3:SMAD3:TNP2:PRKCB:IL27:NOD2:ZPBP2:STAT3:SLC39A11:PTPN2:SBNO2:STK11:RAVER1:TYK2:KEAP1:ADCY3:DNMT3A:FOSL2:THADA:PUS10:IL1R2:IL1R1:IL18R1:CXCR2:ATG16L1:GPR35:HNF4A:ZNF831:TNFRSF6B:IFNGR2:UBE2L3:UQCR10:BSN:MST1:IL21:OSMR:ERAP2:C5orf56:NDFIP1:IRGM:IL12B:CDKAL1:BACH2:PRDM1:FGFR1OP:SLC26A3:JAK2:TNFSF15:TNFSF8:CARD9:NOTCH1	
GWAScatalog	Extremely high intelligence	81	37	8.19893565697528e-37	2.9762136434820264e-34	CLN3:CLN3:APOBR:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:EIF3C:ATXN2L:TUFM:SH2B1:ATP2A1:RABEP2:GPX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV:MST1R:MON1A:RBM6:RBM5:SEMA3F:GNAT1	
GWAScatalog	Body fat distribution (trunk fat ratio)	236	54	6.058338497382589e-35	1.832647395458233e-32	ADAM15:EFNA4:EFNA3:EFNA3:EFNA1:SLC50A1:DPM3:KRTCAP2:TRIM46:MUC1:THBS3:MTX1:GBA:FAM189B:SCAMP3:CLK2:HCN3:PKLR:FDPS:RUSC1:ASH1L:MSTO1:YY1AP1:DAP3:GON4L:SYT11:SMAD3:CLN3:CLN3:APOBR:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:ATXN2L:TUFM:SH2B1:ATP2A1:RABEP2:CD19:NCOA1:CENPO:ADCY3:DNAJC27:EFR3B:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:RBM6	
GWAScatalog	Pediatric autoimmune diseases	45	27	1.7223321981874486e-31	4.46576134244317e-29	IL23R:CRB1:IL10:ZNF365:ZMIZ1:NKX2-3:LRRK2:SMAD3:SBK1:ATXN2L:ADCY7:NOD2:IKZF3:TYK2:IL18R1:ATG16L1:GPR35:TNFRSF6B:DAG1:IL21:PTGER4:ERAP2:IL5:IL12B:JAK2:TNFSF15:CARD9	
GWAScatalog	Body fat distribution (leg fat ratio)	223	49	6.8406679648652405e-31	1.5519765445288016e-28	ADAM15:EFNA4:EFNA3:EFNA3:EFNA1:SLC50A1:DPM3:KRTCAP2:TRIM46:MUC1:THBS3:MTX1:GBA:FAM189B:SCAMP3:CLK2:HCN3:PKLR:FDPS:RUSC1:ASH1L:MSTO1:YY1AP1:DAP3:GON4L:SYT11:SMAD3:CLN3:CLN3:APOBR:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:ATXN2L:TUFM:SH2B1:ATP2A1:RABEP2:CD19:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:RBM6	
GWAScatalog	Asthma or allergic disease (pleiotropy)	150	40	6.922332009099343e-29	1.3960036218350342e-26	C11orf30:SMAD3:STARD3:TCAP:PNMT:PGAP3:ERBB2:MIEN1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:LRRC3C:GSDMA:IL1R1:IL1RL1:IL18R1:IL18RAP:SLC9A4:STMN3:RTEL1:RTEL1-TNFRSF6B:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:KIAA1109:ADAD1:IL2:IL21:P4HA2:PDLIM4:SLC22A4:SLC22A5:C5orf56:IRF1:RAD50	
GWAScatalog	Sleep duration (short sleep)	94	33	2.1807345634619757e-28	3.958033232683486e-26	SYNGR1:TAB1:USP4:GPX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:FAM212A:UBA7:TRAIP:CAMKV:MST1R:MON1A:RBM6:RBM5:SEMA3F:GNAT1:GNAI2:LSMEM2:IFRD2:HYAL2:TUSC2:RASSF1:CACNA2D2	
GWAScatalog	Allergic disease (asthma, hay fever or eczema)	258	44	4.5758959969078585e-23	7.550228394897966e-21	RORC:ZNF365:C11orf30:ETS1:ATXN2:SMAD3:RMI2:APOBR:IL27:SULT1A1:ATXN2L:SPNS1:LAT:GSDMB:PSMD3:STAT5B:FOSL2:IL1R1:IL1RL1:IL18R1:IL18RAP:SLC9A4:STMN3:RTEL1:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:LPP:KIAA1109:ADAD1:IL2:IL21:PTGER4:C5orf56:RAD50:NDFIP1:LMAN2:RGS14:BACH2:RNASET2:JAK2	
GWAScatalog	Primary biliary cholangitis	93	28	3.66083817253004e-22	5.537017735951686e-20	IL12RB2:SERBP1:DENND1B:SH2B3:ATXN2:ALDH2:TRAFD1:SOCS1:PRKCB:IKZF3:ZPBP2:GSDMB:ORMDL3:TYK2:IL1R1:IL1RL1:IL18R1:IL18RAP:RPL3:SYNGR1:TAB1:IL21:RNF145:UBLCP1:IL12B:CCR6:TNFSF15:TNFSF8	
GWAScatalog	Type 1 diabetes	85	26	7.251927247713797e-21	1.0124806118923494e-18	IL10:SH2B3:NAA25:TRAFD1:PTPN11:RMI2:TNP2:PRM3:IL27:IKZF3:GSDMB:ORMDL3:PTPN2:TYK2:PTRHD1:CENPO:ADCY3:DNAJC27:EFR3B:DNMT3A:FOSL2:ICOSLG:ADAD1:IL2:IL21:BACH2	
GWAScatalog	Ankylosing spondylitis	57	22	2.1655669780765917e-20	2.807502903720724e-18	IL23R:FCGR2A:GPR25:KIF21B:ZMIZ1:NKX2-3:SH2B3:GPR65:IL27:SULT1A1:TYK2:IL1R2:IL1R1:GPR35:ICOSLG:UBE2L3:PTGER4:ERAP2:LNPEP:IL12B:BACH2:CARD9	
GWAScatalog	Blood protein levels	1553	103	2.2528508077861705e-18	2.630122864590933e-16	PARK7:C1orf141:IL23R:IL12RB2:MCL1:GOLPH3L:HORMAD1:CTSS:CTSK:ARNT:SYT11:LY9:CD244:ITLN1:FCGR2A:HSPA6:FCGR3A:FCGR2B:FCGR3B:CRB1:MAPKAPK2:PIGR:UBE2L6:SH2B3:BRAP:THSD1:MTHFS:PRKCB:IL27:PLCG2:CCL7:CCL8:CCL13:ICAM1:ICAM4:ICAM5:PDE4A:SIGLEC6:IL1R2:IL1R1:IL1RL1:IL18R1:IL18RAP:SLC9A4:FAM171B:TNFRSF6B:ICOSLG:COL7A1:TMEM89:SLC26A6:CELSR3:NCKIPSD:IP6K2:PRKAR2A:SLC25A20:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:NDUFAF3:IMPDH2:QRICH1:QARS:USP19:LAMB2:CCDC71:KLHDC8B:C3orf84:CCDC36:USP4:GPX1:RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:TRAIP:CAMKV:RBM6:RBM5:LPP:OSMR:C7:C6:ERAP2:LNPEP:P4HA2:PDLIM4:EBF1:IL12B:LMAN2:OR5V1:OR11A1:GABBR1:KDELR2	
GWAScatalog	Celiac disease	125	28	2.3185656106586734e-18	2.630122864590933e-16	TNFRSF9:PARK7:C1orf106:ZMIZ1:ETS1:SH2B3:ATXN2:ZFP36L1:SOCS1:PTPN2:REL:PUS10:AHSA2:IL1RL1:IL18R1:IL18RAP:SLC9A4:ITGA4:ICOSLG:UBE2L3:YDJC:LPP:KIAA1109:ADAD1:IL2:IL21:BACH2:TAGAP	
GWAScatalog	Regular attendance at a gym or sports club	38	17	2.2662267392445992e-17	2.419530312781734e-15	BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV:MST1R:MON1A:RBM6:RBM5:SEMA3F	
GWAScatalog	Asthma (childhood onset)	241	35	2.6529033994294135e-16	2.675010927757992e-14	RORC:ZNF365:KIF11:C11orf30:ETS1:SH2B3:ATXN2:BRAP:SMAD3:RMI2:SNX20:NOD2:CYLD:ZPBP2:GSDMB:ORMDL3:GSDMA:STAT5B:STAT5A:GPX4:SBNO2:STK11:IL1R1:IL1RL1:IL18R1:LPP:ADAD1:IL2:IL21:SLC22A5:C5orf56:IRF1:RAD50:NDFIP1:BACH2	
GWAScatalog	Rheumatoid arthritis	203	32	4.677324313947718e-16	4.468075594639531e-14	TNFRSF9:FCGR2A:FCGR2B:NR5A2:ETS1:SH2B3:PTPN11:PRKCB:IKZF3:GSDMB:ORMDL3:CSF3:PTPN2:CTIF:RAVER1:ICAM3:TYK2:REL:SATB2:IFNGR2:ICOSLG:UBE2L3:YDJC:SDF2L1:SYNGR1:IL2:IL21:IL3:CSF2:BACH2:TAGAP:CCR6	
GWAScatalog	Regular attendance at a religious group	70	20	1.0589687314071988e-15	9.610141237520329e-14	RHOA:TCTA:AMT:NICN1:DAG1:BSN:APEH:MST1:RNF123:AMIGO3:GMPPB:IP6K1:CDHR4:FAM212A:UBA7:TRAIP:CAMKV:MST1R:MON1A:RBM6	
GWAScatalog	Eosinophil counts	157	28	1.2672740145244802e-15	1.0952868268390151e-13	MCL1:ENSA:ZNF365:HHEX:C11orf30:SH2B3:ATXN2:SMAD3:ST20-MTHFS:ST20:ZFAND6:IKZF3:GPX4:XPO1:IL1RL1:IL18R1:ICOSLG:LPP:RAPGEF6:FNIP1:C5orf56:IL5:RAD50:NDFIP1:BACH2:JAK2:TNFSF8:SEC16A	
GWAScatalog	Systemic lupus erythematosus	317	39	1.541904615685629e-15	1.272071307940644e-13	UBE2J2:IL12RB2:ADAM15:EFNA1:FCGR2A:FCGR3A:FCGR2B:FCGR3B:IL10:ZNF365:ADO:ETS1:IFNG:SH2B3:ATXN2:TRAFD1:HECTD4:GALC:SOCS1:SBK1:ERBB2:MIEN1:GRB7:IKZF3:GSDMB:STAT3:SBNO2:TYK2:XPO1:IL18RAP:UBE2L3:YDJC:LPP:IL2:IL21:BACH2:PRDM1:TAGAP:JAK2	
GWAScatalog	Asthma	296	37	5.051394668680601e-15	3.986209271154474e-13	TDRKH:RORC:CRB1:DENND1B:ZNF365:KIF11:C11orf30:ETS1:ATXN2:BRAP:SMAD3:SOCS1:NOD2:PGAP3:ERBB2:MIEN1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:GSDMA:NCOA1:IL1R1:IL1RL1:IL18R1:RTEL1:LPP:KIAA1109:ADAD1:IL2:SLC22A5:C5orf56:IRF1:RAD50:NDFIP1:BACH2	
GWAScatalog	Inflammatory bowel disease (early onset)	12	10	1.0397997462967939e-14	7.863485581369504e-13	ZMIZ1:CLN3:CLN3:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:EIF3C:MTMR3:HORMAD2	
GWAScatalog	Multiple sclerosis	225	31	6.099195764854723e-14	4.428016125284529e-12	C1orf106:KIF21B:ZMIZ1:HHEX:ETS1:ZFP36L1:GALC:GPR65:RMI2:TNP2:PRM3:PRM2:PRM1:IKZF3:STAT3:TYK2:CDC37:CENPO:THADA:ITGA4:SLC2A4RG:ZBTB46:IFNGR2:FOXP1:LPP:PTGER4:NDFIP1:IL12B:RGS14:BACH2:TAGAP	
GWAScatalog	White blood cell count	184	28	8.226510216138918e-14	5.742736939343129e-12	FCGR2B:FAM53B:ETS1:SH2B3:HECTD4:ZFAND6:GSDMB:ORMDL3:GSDMA:PSMD3:CSF3:MED24:THRA:SBNO2:ICAM5:ITGA4:CXCR2:CXCR1:ARPC2:PNKD:CCDC12:SETD2:SLC22A4:GABBR1:BACH2:GPSM1:PMPCA:INPP5E	
GWAScatalog	Psoriasis	128	23	3.872404859520543e-13	2.603116600011032e-11	TNFRSF9:IL23R:ZNF365:ZMIZ1:ETS1:BRAP:ALDH2:MAPKAPK5:SOCS1:PRM3:STAT3:PTRF:PTPN2:TYK2:REL:IFNGR2:UBE2L3:CARD6:RNF145:IL12B:REV3L:TRAF3IP2:TAGAP	
GWAScatalog	Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	38	14	4.095222282772108e-13	2.6545815868683485e-11	SH2B3:ATXN2:ZFP36L1:RMI2:PRM1:PTPN2:TYK2:UBE2L3:IL2:IL21:ERAP2:LNPEP:C5orf56:IRF1	
GWAScatalog	Lymphocyte percentage of white cells	107	21	6.821864113278131e-13	4.2695459881378644e-11	MIER1:LY9:ZMIZ1:ETS1:PSMD3:CSF3:ICAM5:DNMT3A:ZFP36L2:IL18RAP:ITGA4:CXCR2:HELZ2:UBE2L3:HORMAD2:SETD2:FOXP1:C5orf56:EBF1:DAGLB:KDELR2	
GWAScatalog	Acute anterior uveitis (with or without ankylosing spondylitis)	12	9	1.2929793123041396e-12	7.822524839440045e-11	IL23R:C1orf106:KIF21B:IL10:IL19:IL1R1:IL18R1:ERAP2:LNPEP	
GWAScatalog	Alopecia areata	90	19	2.181303743347645e-12	1.2771181594116048e-10	TRAF3IP3:C1orf74:IRF6:DIEXF:ZNF365:ADO:EGR2:IFNG:IL26:SH2B3:ATXN2:SOCS1:PTPN2:THADA:LPP:KIAA1109:ADAD1:IL2:IL21	
GWAScatalog	Sum eosinophil basophil counts	139	23	2.344821933974049e-12	1.329953690675906e-10	MCL1:ENSA:ZNF365:HHEX:ATXN2:SMAD3:ST20-MTHFS:ST20:PSMD3:GPX4:XPO1:IL18R1:ARIH2:LPP:RAPGEF6:FNIP1:P4HA2:C5orf56:RAD50:NDFIP1:BACH2:JAK2:TNFSF8	
GWAScatalog	Primary biliary cirrhosis	44	14	4.2041194486529305e-12	2.312265696759112e-10	DENND1B:SH2B3:ATXN2:BRAP:SOCS1:PRM2:PRM1:IKZF3:ZPBP2:GSDMB:ORMDL3:TYK2:RPL3:SYNGR1	
GWAScatalog	Atopic dermatitis	53	15	4.861936831247082e-12	2.5954162790333686e-10	ZNF365:ADO:EGR2:C11orf30:ETS1:STAT3:PUS10:IL1RL1:IL18R1:IL18RAP:RTEL1:TNFRSF6B:IL2:IL21:RAD50	
GWAScatalog	Itch intensity from mosquito bite	56	15	1.1746615996438612e-11	6.091459438153166e-10	MAPKAPK2:IL10:C11orf30:ETS1:IFNG:STAT3:LPP:KIAA1109:IL21:CDC42SE2:FNIP1:SLC22A4:C5orf56:IRF1:RAD50	
GWAScatalog	Rhegmatogenous retinal detachment	20	10	2.4017946284570702e-11	1.2109047918471062e-09	ADAMTSL4:MCL1:ENSA:GOLPH3L:HORMAD1:CTSS:CTSK:ARNT:CERS2:ANXA9	
GWAScatalog	Body mass index	1192	71	1.3723466921147547e-10	6.731916881589946e-09	MACF1:GOLPH3L:HORMAD1:CTSS:CTSK:ARNT:SETDB1:CERS2:ANXA9:GON4L:SYT11:CRB1:HHEX:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:NAA25:TRAFD1:HECTD4:RPL6:PTPN11:RPH3A:ARNT2:SBK1:APOBR:IL27:NUPR1:SULT1A2:ATXN2L:TUFM:SH2B1:ATP2A1:CD19:CYLD:PTPN2:NCOA1:PTRHD1:CENPO:ADCY3:DNAJC27:EFR3B:DNMT3A:DAG1:BSN:APEH:MST1:RNF123:IP6K1:CDHR4:FAM212A:UBA7:MST1R:MON1A:RBM6:RBM5:SEMA3F:GNAT1:GNAI2:LSMEM2:IFRD2:HYAL2:ERAP2:IL3:CDKAL1:OR5V1:DAGLB:KDELR2:GRID2IP	
GWAScatalog	Body fat distribution (arm fat ratio)	129	20	2.1594125266842403e-10	1.03140361471892e-08	KRTCAP2:CLN3:CLN3:APOBR:IL27:NUPR1:CCDC101:SULT1A2:SULT1A1:ATXN2L:TUFM:SH2B1:ATP2A1:RABEP2:CD19:NCOA1:CENPO:ADCY3:DNAJC27:EFR3B:RBM6	
GWAScatalog	Eosinophil percentage of white cells	119	19	3.6489399907684705e-10	1.6981605341653266e-08	ENSA:ZNF365:HHEX:P2RX3:C11orf30:ATXN2:SMAD3:ST20-MTHFS:ST20:IKZF3:GPX4:IL18R1:ICOSLG:LPP:C5orf56:RAD50:NDFIP1:BACH2:TNFSF8	
GWAScatalog	Asthma onset (childhood vs adult)	60	14	4.2908256090990577e-10	1.9469621201286974e-08	KIF11:ATXN2:BRAP:SMAD3:GSDMB:SBNO2:IL1R1:IL1RL1:IL18R1:LPP:ADAD1:IL2:RAD50:BACH2	
GWAScatalog	Allergic rhinitis	110	18	7.034596377319932e-10	3.114095713374555e-08	MIER1:SLC35D1:C11orf30:SH2B3:ATXN2:SMAD3:RMI2:SULT1A2:SULT1A1:ZPBP2:GSDMB:FOSL2:IL1RL1:LPP:IL2:IL21:RAD50:BACH2	
GWAScatalog	Eosinophil percentage of granulocytes	118	18	2.271214271114398e-09	9.814890243030077e-08	ENSA:ZNF365:HHEX:C11orf30:ATXN2:SMAD3:ST20-MTHFS:ST20:IKZF3:GPX4:IL18R1:ICOSLG:LPP:C5orf56:RAD50:NDFIP1:BACH2:TNFSF8	
GWAScatalog	Educational attainment	71	14	4.552409054921205e-09	1.877868735154997e-07	EIF3CL:NUPR1:CCDC101:SULT1A2:SULT1A1:EIF3C:ATXN2L:TUFM:SH2B1:NFATC2IP:SPNS1:LAT:IFNGR2:CAMKV	
GWAScatalog	Rheumatoid arthritis (ACPA-positive)	71	14	4.552409054921205e-09	1.877868735154997e-07	FCGR2A:ETS1:IKZF3:GSDMB:ORMDL3:PTPN2:RAVER1:ICAM3:TYK2:REL:UBE2L3:SYNGR1:TAGAP:CCR6	
GWAScatalog	Alcohol consumption (max-drinks)	17	8	4.731336666151016e-09	1.9083057886809098e-07	BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:RPH3A	
GWAScatalog	Leprosy	24	9	5.774811735146036e-09	2.278539847671751e-07	IL23R:LRRK2:LACC1:NOD2:CYLD:IL18R1:IL18RAP:IL12B:TNFSF15	
GWAScatalog	Psoriasis vulgaris	42	11	8.746365680371596e-09	3.377585895717968e-07	IL23R:ZMIZ1:ETS1:SOCS1:PRM3:TYK2:REL:YDJC:IL12B:CDKAL1:TRAF3IP2	
GWAScatalog	Bronchial hyperresponsiveness in asthma	8	6	9.297090765233127e-09	3.515462445603776e-07	PNMT:PGAP3:IKZF3:GSDMB:ORMDL3:GSDMA	
GWAScatalog	Intelligence (MTAG)	246	25	1.1194300137014045e-08	4.1464601527919373e-07	SBK1:CLN3:CLN3:IL27:NUPR1:CCDC101:SULT1A1:NPIPB8:ATXN2L:ATP2A1:CD19:TAB1:NCKIPSD:USP4:GPX1:NICN1:DAG1:BSN:IP6K1:TRAIP:CAMKV:MON1A:RBM6:SEMA3F:CACNA2D2:FOXP1	
GWAScatalog	Allergic sensitization	34	10	1.218510124258191e-08	4.4231917510572335e-07	C11orf30:BRD7:IL1RL1:IL18R1:IL18RAP:LPP:KIAA1109:ADAD1:IL2:IL21	
GWAScatalog	Vogt-Koyanagi-Harada syndrome	5	5	1.3170446108150258e-08	4.687129350253474e-07	C1orf141:IL23R:ZNF365:ADO:EGR2	
GWAScatalog	Response to alcohol consumption (flushing response)	13	7	1.3662488073245937e-08	4.768733817873342e-07	BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11	
GWAScatalog	Neutrophil percentage of white cells	90	15	1.4398790212356788e-08	4.930906459514636e-07	SLC35D1:GOLPH3L:ZMIZ1:CSF3:TYK2:DNMT3A:ZFP36L2:CXCR2:HNF4A:UBE2L3:HORMAD2:FOXP1:RAD50:DAGLB:KDELR2	
GWAScatalog	Morning person	199	22	1.8617668448066726e-08	6.257605228377983e-07	PER3:ERRFI1:TMCO4:ENSA:GOLPH3L:ANXA9:AHSA2:USP34:PFKFB4:IP6K2:PRKAR2A:ARIH2:QARS:RHOA:BSN:RNF123:CAMKV:RBM6:RBM5:SEMA3F:GNAI2:CACNA2D2	
GWAScatalog	Mosquito bite size	93	15	2.2823670789428212e-08	7.404406922531136e-07	ADAM15:IL10:ETS1:NPIPB7:USP34:LPP:KIAA1109:IL21:CDC42SE2:RAPGEF6:FNIP1:PDLIM4:SLC22A5:BACH2:TNFSF8	
GWAScatalog	Psoriatic arthritis	20	8	2.2845553039214527e-08	7.404406922531136e-07	C1orf141:IL23R:TYK2:REL:RNF145:IL12B:TRAF3IP2:JAK2	
GWAScatalog	Inflammatory skin disease	70	13	3.4727771098357414e-08	1.1058053428687491e-06	IL23R:C11orf30:ICAM5:ZGLP1:FDX1L:PDE4A:KIAA1109:RAD50:EBF1:UBLCP1:KIAA1919:REV3L:TRAF3IP2	
GWAScatalog	Lymphocyte counts	141	18	4.0165623464354605e-08	1.256907010134545e-06	SLC35D1:HORMAD1:LY9:ETS1:SH2B3:IKZF3:STK11:ICAM1:TYK2:DNMT3A:ZFP36L2:SLC9A4:UBE2L3:HORMAD2:SETD2:FOXP1:C5orf56:BACH2	
GWAScatalog	Estimated glomerular filtration rate	483	35	9.4828247223457e-08	2.91717404594194e-06	CERS2:ANXA9:TRIM46:MUC1:MTX1:CACNA1S:TSPAN14:FAM53B:METTL10:ATXN2:ACAD10:ALDH2:NAA25:SMAD3:TUFM:RABEP2:PPP1R1B:MED24:THADA:ZFP36L2:USP34:SLC9A4:SAG:HNF4A:ARFRP1:ZGPAT:LIME1:ZMAT5:MTMR3:DAG1:CACNA2D2:LPP:SLC22A4:RGS14:SLC34A1	
